0.9090909090909091,0.04392764857881136,0,0,1,0.14463840399002495,0.5,0.5,1,0.43087842007817323
1,0,0.5,0.16666666666666666,0,0.09725685785536152,0,0,1,0.6327916066652952
0,0.28165374677002586,0.5,0.3333333333333333,0,0.16458852867830429,1,0.6666666666666666,0,0.5951450318864431
0.09090909090909091,0.5142118863049098,0,0,1,0.21945137157107208,0.5,0.3333333333333333,1,0.4421929644106151
0.18181818181818182,0.356589147286822,0.5,0.5,0,0,1,1,1,0
0.2727272727272727,0.5503875968992251,1,0.16666666666666666,1,0.4763092269326684,1,0.8333333333333334,0,0.5708701913186587
0.36363636363636365,0.5684754521963828,1,1,1,1,0,0,1,1
0.45454545454545453,0.5633074935400522,0,0,1,0.45885286783042395,0.5,0.5,0,0.27545772474799424
0.5454545454545454,0.844961240310078,0,0,0,0.5311720698254362,1,0.6666666666666666,0,0.12415140917506685
0.6363636363636364,1,0,0,1,0.5785536159600998,0.5,0.6666666666666666,1,0.2899609133923061
0.7272727272727273,0.6253229974160208,0.5,0.16666666666666666,0,0.5511221945137155,0.5,0.5,0,0.40536926558321335
0.8181818181818182,0.5090439276485791,0.5,0.3333333333333333,1,0.43640897755610975,0.5,0.16666666666666666,1,0.7358568195844476
0.9090909090909091,0.5633074935400522,0.5,0.6666666666666666,1,0.37905236907730666,0,0,1,0.7886237399711994
1,0.2428940568475456,0,0,0,0.3765586034912718,1,1,1,0.3833573338819173
0,0.803617571059432,0.5,0.5,1,0.44638403990024916,1,0.6666666666666666,0,0.5730302406912158
0.09090909090909091,0.1395348837209305,0,0,1,0.2718204488778055,0.5,0.6666666666666666,1,0.4808681341287801
0.18181818181818182,0.4806201550387601,0.5,0.16666666666666666,0,0.40648379052369055,0.5,0.6666666666666666,0,0.36576836041966676
