0.36363636363636365,0.4984984984984988,1,1,1,1,0,0,1,1
0.45454545454545453,0.49249249249249294,0,0,1,0.2568493150684932,0.5,0.5,0,0.17275396359365824
0.5454545454545454,0.8198198198198203,0,0,0,0.35616438356164354,1,0.6666666666666666,0,0
0.6363636363636364,1,0,0,1,0.4212328767123289,0.5,0.6666666666666666,1,0.18931297709923664
0.7272727272727273,0.5645645645645646,0.5,0.16666666666666666,0,0.3835616438356162,0.5,0.5,0,0.32108044627128596
0.8181818181818182,0.4294294294294296,0.5,0.3333333333333333,1,0.22602739726027402,0.5,0.16666666666666666,1,0.6984145625367
0.9090909090909091,0.49249249249249294,0.5,0.6666666666666666,1,0.14726027397260263,0,0,1,0.7586611861421022
1,0.12012012012012029,0,0,0,0.14383561643835616,1,1,1,0.2959483264826776
0,0.7717717717717723,0.5,0.5,1,0.23972602739726004,1,0.6666666666666666,0,0.512507339988256
0.09090909090909091,0,0,0,1,0,0.5,0.6666666666666666,1,0.40728126834997064
0.18181818181818182,0.3963963963963967,0.5,0.16666666666666666,0,0.18493150684931478,0.5,0.6666666666666666,0,0.27586611861421023
